ds,city,PM2_5,PM10,AQI,n_stations,temp_c,humidity_pct,wind_speed_ms,wind_dir_deg,pressure_hpa,dust_risk_score,weather_desc,PM2_5_lag1h,PM10_lag1h,PM2_5_roll3h,PM2_5_roll24h,PM2_5_delta,alert_pm25,alert_pm10,alert
2026-05-16 22:00:00+00:00,Delhi,74.0,147.0,148.1,3,21.1,62.1,0.5,67,1010.0507572356032,0.608,clear sky,77.9,156.4,79.09999999999998,102.1375,-3.9000000000000057,RED,RED,RED
2026-05-16 23:00:00+00:00,Delhi,66.4,126.5,132.7,3,20.4,61.1,2.0,225,1011.2508289617164,0.536,clear sky,74.0,147.0,72.76666666666667,101.97499999999998,-7.599999999999994,RED,RED,RED
2026-05-17 00:00:00+00:00,Delhi,61.0,127.5,122.0,3,18.7,57.5,0.62,283,1007.9751657763499,0.618,clear sky,66.4,126.5,67.13333333333333,101.28749999999998,-5.400000000000006,RED,RED,RED
2026-05-17 01:00:00+00:00,Delhi,50.4,107.4,100.8,3,19.4,63.5,2.09,236,1004.604551573602,0.524,clear sky,61.0,127.5,59.26666666666666,98.63749999999999,-10.600000000000001,GREEN,RED,RED
2026-05-17 02:00:00+00:00,Delhi,83.9,159.3,167.9,3,22.8,57.2,1.02,44,1007.1940918248381,0.599,haze,50.4,107.4,65.1,98.71249999999999,33.50000000000001,RED,RED,RED
2026-05-17 03:00:00+00:00,Delhi,96.5,202.7,192.9,3,23.5,55.1,1.02,157,1008.4401410593,0.606,haze,83.9,159.3,76.93333333333332,98.52916666666665,12.599999999999994,RED,RED,RED
2026-05-17 04:00:00+00:00,Delhi,106.2,199.4,212.4,3,24.3,51.8,2.05,359,1006.2153291087913,0.566,haze,96.5,202.7,95.53333333333332,99.67083333333333,9.700000000000003,RED,RED,RED
2026-05-17 05:00:00+00:00,Delhi,105.5,222.8,211.0,3,24.6,49.7,1.95,223,1006.7958607280033,0.579,haze,106.2,199.4,102.73333333333333,100.22916666666667,-0.7000000000000028,RED,RED,RED
2026-05-17 06:00:00+00:00,Delhi,102.2,214.8,204.4,3,29.1,43.3,3.68,323,1009.4753791661989,0.545,haze,105.5,222.8,104.63333333333333,100.12916666666666,-3.299999999999997,RED,RED,RED
2026-05-17 07:00:00+00:00,Delhi,118.4,240.7,236.8,3,29.0,44.7,0.5,305,1003.4304392856487,0.699,haze,102.2,214.8,108.7,100.60416666666667,16.200000000000003,RED,RED,RED
2026-05-17 08:00:00+00:00,Delhi,129.8,253.6,259.6,3,31.3,40.9,0.73,25,1006.6290980292678,0.717,haze,118.4,240.7,116.8,100.94999999999999,11.400000000000006,RED,RED,RED
2026-05-17 09:00:00+00:00,Delhi,115.3,212.3,230.6,3,32.4,34.7,4.37,74,1011.4977411461142,0.566,haze,129.8,253.6,121.16666666666667,100.78333333333335,-14.500000000000014,RED,RED,RED
2026-05-17 10:00:00+00:00,Delhi,126.3,275.4,252.6,3,36.2,31.3,7.19,356,1004.5591241137997,0.465,haze,115.3,212.3,123.8,100.70416666666665,11.0,RED,RED,RED
2026-05-17 11:00:00+00:00,Delhi,107.1,234.9,214.2,3,37.4,33.2,0.65,162,1007.380298494706,0.794,haze,126.3,275.4,116.2333333333333,98.35416666666667,-19.200000000000003,RED,RED,RED
2026-05-17 12:00:00+00:00,Delhi,115.6,248.0,231.2,3,35.8,31.5,0.51,144,1007.9132253474754,0.795,haze,107.1,234.9,116.33333333333331,98.15833333333335,8.5,RED,RED,RED
2026-05-17 13:00:00+00:00,Delhi,164.7,349.0,329.5,3,33.2,32.1,8.57,45,1007.2295690747429,0.371,haze,115.6,248.0,129.13333333333333,100.50833333333333,49.099999999999994,RED,RED,RED
2026-05-17 14:00:00+00:00,Delhi,120.4,243.7,240.9,3,36.4,30.3,2.64,116,1006.6068267701588,0.698,haze,164.7,349.0,133.56666666666663,100.99583333333334,-44.29999999999998,RED,RED,RED
2026-05-17 15:00:00+00:00,Delhi,90.4,168.2,180.9,3,35.6,40.3,1.26,94,1006.8448192144215,0.726,haze,120.4,243.7,125.16666666666667,98.75833333333334,-30.0,RED,RED,RED
2026-05-17 16:00:00+00:00,Delhi,103.6,225.9,207.1,3,33.3,38.3,3.46,40,1009.4073501293432,0.605,haze,90.4,168.2,104.8,98.65416666666665,13.199999999999989,RED,RED,RED
2026-05-17 17:00:00+00:00,Delhi,90.5,188.3,181.0,3,28.9,40.5,0.99,1,1008.0806575169836,0.688,haze,103.6,225.9,94.83333333333333,98.74166666666667,-13.099999999999994,RED,RED,RED
2026-05-17 18:00:00+00:00,Delhi,93.2,198.5,186.4,3,28.1,40.8,9.48,89,1004.678041459961,0.256,haze,90.5,188.3,95.76666666666665,98.8625,2.700000000000003,RED,RED,RED
2026-05-17 19:00:00+00:00,Delhi,88.1,164.4,176.2,3,26.6,49.7,3.06,8,1005.6043640531815,0.534,haze,93.2,198.5,90.59999999999998,98.86666666666667,-5.1000000000000085,RED,RED,RED
2026-05-17 20:00:00+00:00,Delhi,90.8,189.4,181.7,3,24.4,50.8,4.22,6,1011.2670299453544,0.462,haze,88.1,164.4,90.69999999999999,99.09166666666665,2.700000000000003,RED,RED,RED
2026-05-17 21:00:00+00:00,Delhi,79.0,167.0,158.0,3,24.3,53.9,0.5,13,1007.9276853655425,0.636,clear sky,90.8,189.4,85.96666666666665,99.13749999999999,-11.799999999999997,RED,RED,RED
2026-05-17 22:00:00+00:00,Delhi,67.5,127.4,134.9,3,20.6,59.6,2.69,306,1006.2788999881842,0.507,clear sky,79.0,167.0,79.09999999999998,98.86666666666666,-11.5,RED,RED,RED
2026-05-17 23:00:00+00:00,Delhi,62.6,125.0,125.2,3,21.5,59.0,0.62,206,1005.7211434768551,0.612,clear sky,67.5,127.4,69.69999999999999,98.70833333333333,-4.899999999999999,RED,RED,RED
2026-05-18 00:00:00+00:00,Delhi,72.9,152.5,145.9,3,18.3,58.6,1.06,19,1012.7219602898701,0.592,clear sky,62.6,125.0,67.66666666666666,99.20416666666667,10.300000000000004,RED,RED,RED
2026-05-18 01:00:00+00:00,Delhi,103.1,209.8,206.2,3,20.6,59.2,2.33,334,1006.8805044533605,0.526,haze,72.9,152.5,79.53333333333332,101.39999999999999,30.19999999999999,RED,RED,RED
2026-05-18 02:00:00+00:00,Delhi,81.3,165.6,162.6,3,22.0,62.4,3.3,354,1012.1402740624424,0.466,haze,103.1,209.8,85.76666666666665,101.29166666666667,-21.799999999999997,RED,RED,RED
2026-05-18 03:00:00+00:00,Delhi,84.1,172.7,168.2,3,23.7,56.3,1.33,40,1001.0259621825406,0.586,haze,81.3,165.6,89.49999999999999,100.77499999999999,2.799999999999997,RED,RED,RED
2026-05-18 04:00:00+00:00,Delhi,98.0,196.6,196.0,3,23.6,55.9,0.5,344,1002.7808586636658,0.629,haze,84.1,172.7,87.8,100.43333333333334,13.900000000000006,RED,RED,RED
2026-05-18 05:00:00+00:00,Delhi,89.1,165.1,178.3,3,27.1,48.7,0.67,194,1009.4311224816694,0.661,haze,98.0,196.6,90.39999999999998,99.75,-8.900000000000006,RED,RED,RED
2026-05-18 06:00:00+00:00,Delhi,89.7,185.4,179.3,3,27.3,44.5,2.22,0,1004.5644677278939,0.601,haze,89.1,165.1,92.26666666666665,99.22916666666667,0.6000000000000085,RED,RED,RED
2026-05-18 07:00:00+00:00,Delhi,103.9,212.2,207.8,3,28.8,42.6,3.81,119,1001.5383622658653,0.539,haze,89.7,185.4,94.23333333333333,98.625,14.200000000000003,RED,RED,RED
2026-05-18 08:00:00+00:00,Delhi,116.6,219.4,233.1,3,33.3,36.5,0.5,292,1006.3471556566037,0.759,haze,103.9,212.2,103.39999999999998,98.075,12.699999999999989,RED,RED,RED
2026-05-18 09:00:00+00:00,Delhi,115.2,221.9,230.3,3,32.6,32.6,0.5,180,1008.0278752575928,0.768,haze,116.6,219.4,111.89999999999999,98.07083333333333,-1.3999999999999915,RED,RED,RED
2026-05-18 10:00:00+00:00,Delhi,173.1,333.9,346.2,3,34.7,32.2,0.73,177,1009.2003434239447,0.773,haze,115.2,221.9,134.96666666666667,100.02083333333333,57.89999999999999,RED,RED,RED
2026-05-18 11:00:00+00:00,Delhi,120.3,223.0,240.7,3,33.6,28.3,0.52,263,1009.5162814398744,0.79,haze,173.1,333.9,136.19999999999996,100.57083333333333,-52.8,RED,RED,RED
2026-05-18 12:00:00+00:00,Delhi,111.3,211.8,222.7,3,35.4,29.7,0.7,25,1007.919616960093,0.789,haze,120.3,223.0,134.89999999999998,100.39166666666667,-9.0,RED,RED,RED
2026-05-11 13:00:00+00:00,Mumbai,73.8,139.9,147.6,3,34.8,33.1,2.74,343,1006.7609700530559,0.671,clear sky,,,73.8,,,RED,RED,RED
2026-05-11 14:00:00+00:00,Mumbai,78.8,146.4,157.5,3,36.6,32.0,7.74,132,1007.1384344253077,0.438,clear sky,73.8,139.9,76.3,,5.0,RED,RED,RED
2026-05-11 15:00:00+00:00,Mumbai,58.3,106.8,116.6,3,32.3,35.0,8.89,28,1008.6144191362391,0.337,clear sky,78.8,146.4,70.3,70.3,-20.5,AMBER,RED,RED
2026-05-11 16:00:00+00:00,Mumbai,71.8,155.0,143.6,3,31.4,34.4,0.5,118,1005.3311472340193,0.753,clear sky,58.3,106.8,69.63333333333333,70.675,13.5,RED,RED,RED
2026-05-11 17:00:00+00:00,Mumbai,68.4,147.9,136.7,3,29.7,41.3,0.5,307,1010.6525454455854,0.716,clear sky,71.8,155.0,66.16666666666667,70.22,-3.3999999999999915,RED,RED,RED
2026-05-11 18:00:00+00:00,Mumbai,64.0,138.8,128.0,3,27.4,39.3,2.32,298,1008.9701946639896,0.615,clear sky,68.4,147.9,68.06666666666666,69.18333333333334,-4.400000000000006,RED,RED,RED
2026-05-11 19:00:00+00:00,Mumbai,52.8,109.2,105.6,3,25.3,51.4,1.94,5,1012.6331190253449,0.575,clear sky,64.0,138.8,61.73333333333333,66.84285714285714,-11.200000000000003,AMBER,RED,RED
2026-05-11 20:00:00+00:00,Mumbai,41.0,84.5,81.9,3,23.4,50.1,1.29,212,1006.6723580252036,0.61,clear sky,52.8,109.2,52.6,63.6125,-11.799999999999997,GREEN,GREEN,GREEN
2026-05-11 21:00:00+00:00,Mumbai,34.9,75.5,69.9,3,22.3,55.0,3.52,175,1009.346105820885,0.482,clear sky,41.0,84.5,42.9,60.42222222222222,-6.100000000000001,GREEN,GREEN,GREEN
2026-05-11 22:00:00+00:00,Mumbai,28.5,62.0,57.1,3,19.5,57.0,5.92,351,1009.8209465488833,0.354,clear sky,34.9,75.5,34.800000000000004,57.23,-6.399999999999999,GREEN,GREEN,GREEN
2026-05-11 23:00:00+00:00,Mumbai,31.7,58.2,63.5,3,20.6,65.8,1.88,79,1007.7896777841069,0.526,clear sky,28.5,62.0,31.7,54.90909090909091,3.1999999999999993,GREEN,GREEN,GREEN
2026-05-12 00:00:00+00:00,Mumbai,51.7,103.2,103.4,3,19.0,59.7,3.49,188,1007.3288037566005,0.467,clear sky,31.7,58.2,37.300000000000004,54.64166666666667,20.000000000000004,AMBER,RED,RED
2026-05-12 01:00:00+00:00,Mumbai,74.0,141.5,148.0,3,21.6,60.4,1.54,137,1010.984699278197,0.562,clear sky,51.7,103.2,52.46666666666667,56.13076923076923,22.299999999999997,RED,RED,RED
2026-05-12 02:00:00+00:00,Mumbai,56.9,105.4,113.9,3,20.5,54.5,3.42,168,1009.7068184850126,0.488,clear sky,74.0,141.5,60.86666666666667,56.18571428571429,-17.1,AMBER,RED,RED
2026-05-12 03:00:00+00:00,Mumbai,65.7,133.5,131.5,3,22.0,60.7,9.51,9,1002.7363561557271,0.162,clear sky,56.9,105.4,65.53333333333333,56.82,8.800000000000004,RED,RED,RED
2026-05-12 04:00:00+00:00,Mumbai,48.0,96.3,95.9,3,23.6,54.8,1.38,225,1006.3915688176361,0.589,clear sky,65.7,133.5,56.866666666666674,56.26875,-17.700000000000003,GREEN,AMBER,AMBER
2026-05-12 05:00:00+00:00,Mumbai,59.3,111.0,118.6,3,25.1,48.9,1.01,92,1005.6693223919564,0.629,clear sky,48.0,96.3,57.666666666666664,56.44705882352941,11.299999999999997,AMBER,RED,RED
2026-05-12 06:00:00+00:00,Mumbai,62.4,136.4,124.9,3,27.4,44.8,3.72,110,1008.4033706711294,0.525,clear sky,59.3,111.0,56.56666666666667,56.77777777777778,3.1000000000000014,RED,RED,RED
2026-05-12 07:00:00+00:00,Mumbai,60.0,111.9,119.9,3,30.0,42.9,0.5,115,1007.4618223136061,0.712,clear sky,62.4,136.4,60.56666666666667,56.94736842105263,-2.3999999999999986,RED,RED,RED
2026-05-12 08:00:00+00:00,Mumbai,61.9,117.4,123.8,3,32.8,33.3,0.5,149,1002.7131724174318,0.767,clear sky,60.0,111.9,61.43333333333334,57.19500000000001,1.8999999999999986,RED,RED,RED
2026-05-12 09:00:00+00:00,Mumbai,79.4,151.6,158.8,3,34.2,30.7,7.65,97,1007.3418203012592,0.429,clear sky,61.9,117.4,67.10000000000001,58.25238095238095,17.500000000000007,RED,RED,RED
2026-05-12 10:00:00+00:00,Mumbai,66.5,129.0,132.9,3,35.3,37.7,0.5,13,1008.0680826888948,0.771,clear sky,79.4,151.6,69.26666666666667,58.627272727272725,-12.900000000000006,RED,RED,RED
2026-05-12 11:00:00+00:00,Mumbai,125.7,260.3,251.4,3,36.0,32.6,0.83,136,1001.7229933064965,0.777,haze,66.5,129.0,90.53333333333335,61.54347826086956,59.2,RED,RED,RED
2026-05-12 12:00:00+00:00,Mumbai,74.8,151.4,149.7,3,37.2,26.9,0.5,78,1012.0895089922599,0.822,clear sky,125.7,260.3,89.0,62.09583333333333,-50.900000000000006,RED,RED,RED
2026-05-12 13:00:00+00:00,Mumbai,69.2,127.0,138.4,3,33.5,27.7,2.64,278,1006.0516020905199,0.685,clear sky,74.8,151.4,89.89999999999999,61.90416666666667,-5.599999999999994,RED,RED,RED
2026-05-12 14:00:00+00:00,Mumbai,80.0,144.8,160.0,3,35.8,33.2,1.97,302,1001.2916759235895,0.716,haze,69.2,127.0,74.66666666666667,61.95416666666667,10.799999999999997,RED,RED,RED
2026-05-12 15:00:00+00:00,Mumbai,70.2,149.3,140.3,3,33.7,35.4,0.55,337,1011.5120877851563,0.764,clear sky,80.0,144.8,73.13333333333334,62.449999999999996,-9.799999999999997,RED,RED,RED
2026-05-12 16:00:00+00:00,Mumbai,58.9,121.3,117.8,3,33.1,35.9,0.5,44,1010.0062195424192,0.76,clear sky,70.2,149.3,69.7,61.912499999999994,-11.300000000000004,AMBER,RED,RED
2026-05-12 17:00:00+00:00,Mumbai,47.3,98.4,94.6,3,30.1,39.8,1.38,179,1013.2516569029693,0.68,clear sky,58.9,121.3,58.800000000000004,61.03333333333334,-11.600000000000001,GREEN,AMBER,AMBER
2026-05-12 18:00:00+00:00,Mumbai,52.1,107.4,104.3,3,27.2,45.7,1.76,104,1003.189645641126,0.618,clear sky,47.3,98.4,52.76666666666667,60.5375,4.800000000000004,AMBER,RED,RED
2026-05-12 19:00:00+00:00,Mumbai,54.5,117.1,109.1,3,25.9,45.1,0.5,81,1002.3030243693519,0.674,clear sky,52.1,107.4,51.300000000000004,60.60833333333333,2.3999999999999986,AMBER,RED,RED
2026-05-12 20:00:00+00:00,Mumbai,32.7,63.4,65.5,3,25.8,50.7,6.46,77,1009.7873766343179,0.355,clear sky,54.5,117.1,46.43333333333334,60.262499999999996,-21.799999999999997,GREEN,GREEN,GREEN
2026-05-12 21:00:00+00:00,Mumbai,43.4,88.2,86.8,3,22.8,55.7,2.16,50,1012.5183647522257,0.547,clear sky,32.7,63.4,43.53333333333334,60.61666666666667,10.699999999999996,GREEN,AMBER,AMBER
2026-05-12 22:00:00+00:00,Mumbai,29.9,58.7,59.7,3,20.2,57.2,2.88,333,1011.8423240465058,0.506,clear sky,43.4,88.2,35.333333333333336,60.675000000000004,-13.5,GREEN,GREEN,GREEN
2026-05-12 23:00:00+00:00,Mumbai,31.8,61.6,63.5,3,20.4,53.4,0.5,311,1009.0109349943469,0.638,clear sky,29.9,58.7,35.03333333333334,60.67916666666667,1.9000000000000021,GREEN,GREEN,GREEN
2026-05-13 00:00:00+00:00,Mumbai,19.4,42.2,38.7,3,20.5,57.5,0.68,271,1004.7857063068941,0.615,clear sky,31.8,61.6,27.033333333333335,59.333333333333336,-12.400000000000002,GREEN,GREEN,GREEN
2026-05-13 01:00:00+00:00,Mumbai,46.7,85.2,93.3,3,21.2,59.4,4.1,191,1006.0140039052043,0.437,clear sky,19.4,42.2,32.63333333333333,58.19583333333333,27.300000000000004,GREEN,AMBER,AMBER
2026-05-13 02:00:00+00:00,Mumbai,36.4,67.9,72.7,3,21.0,59.9,0.69,55,1005.0880518321804,0.606,clear sky,46.7,85.2,34.16666666666667,57.34166666666667,-10.300000000000004,GREEN,GREEN,GREEN
2026-05-13 03:00:00+00:00,Mumbai,51.1,108.6,102.3,3,21.4,58.5,0.5,231,1010.2794895352918,0.62,clear sky,36.4,67.9,44.73333333333334,56.73333333333334,14.700000000000003,AMBER,RED,RED
2026-05-13 04:00:00+00:00,Mumbai,55.5,106.6,111.0,3,24.4,57.6,9.58,172,1000.8380416081505,0.169,clear sky,51.1,108.6,47.666666666666664,57.04583333333334,4.399999999999999,AMBER,RED,RED
2026-05-13 05:00:00+00:00,Mumbai,59.2,127.4,118.4,3,24.3,46.3,2.42,42,1009.9021454244521,0.567,clear sky,55.5,106.6,55.26666666666667,57.041666666666664,3.700000000000003,AMBER,RED,RED
2026-05-13 06:00:00+00:00,Mumbai,69.2,129.4,138.4,3,28.1,43.6,0.5,92,1008.8756166247374,0.695,clear sky,59.2,127.4,61.300000000000004,57.324999999999996,10.0,RED,RED,RED
2026-05-13 07:00:00+00:00,Mumbai,105.3,192.8,210.5,3,30.8,42.7,2.77,6,1005.2873965770108,0.606,haze,69.2,129.4,77.89999999999999,59.2125,36.099999999999994,RED,RED,RED
2026-05-13 08:00:00+00:00,Mumbai,79.6,156.9,159.1,3,32.1,38.7,1.22,300,1005.0173334350811,0.707,clear sky,105.3,192.8,84.7,59.949999999999996,-25.700000000000003,RED,RED,RED
2026-05-13 09:00:00+00:00,Mumbai,75.4,147.3,150.8,3,34.3,35.1,6.04,93,1006.365287839274,0.495,clear sky,79.6,156.9,86.76666666666667,59.78333333333333,-4.199999999999989,RED,RED,RED
2026-05-13 10:00:00+00:00,Mumbai,73.6,149.2,147.1,3,36.4,32.8,2.95,121,1009.3697982065717,0.673,clear sky,75.4,147.3,76.19999999999999,60.07916666666667,-1.8000000000000114,RED,RED,RED
2026-05-13 11:00:00+00:00,Mumbai,89.9,182.2,179.7,3,35.3,30.8,0.5,316,1006.7157722105372,0.795,haze,73.6,149.2,79.63333333333334,58.5875,16.30000000000001,RED,RED,RED
2026-05-13 12:00:00+00:00,Mumbai,80.9,145.7,161.9,3,36.2,33.3,3.57,123,1010.1713054647951,0.638,haze,89.9,182.2,81.46666666666665,58.84166666666667,-9.0,RED,RED,RED
2026-05-13 13:00:00+00:00,Mumbai,63.6,123.2,127.3,3,34.6,30.0,3.7,187,1008.3838399367397,0.632,clear sky,80.9,145.7,78.13333333333334,58.60833333333333,-17.300000000000004,RED,RED,RED
2026-05-13 14:00:00+00:00,Mumbai,80.1,171.3,160.2,3,33.7,31.6,0.62,230,1001.7642549255764,0.774,haze,63.6,123.2,74.86666666666666,58.612500000000004,16.499999999999993,RED,RED,RED
2026-05-13 15:00:00+00:00,Mumbai,52.4,99.8,104.7,3,33.2,35.7,4.3,236,1006.230666395876,0.572,clear sky,80.1,171.3,65.36666666666666,57.87083333333333,-27.699999999999996,AMBER,AMBER,AMBER
2026-05-13 16:00:00+00:00,Mumbai,56.5,114.3,113.0,3,29.4,41.4,0.5,107,1008.073665595583,0.713,clear sky,52.4,99.8,63.0,57.770833333333336,4.100000000000001,AMBER,RED,RED
2026-05-13 17:00:00+00:00,Mumbai,49.8,97.9,99.6,3,31.0,44.5,0.7,26,1006.9661898076654,0.705,clear sky,56.5,114.3,52.9,57.875,-6.700000000000003,GREEN,AMBER,AMBER
2026-05-13 18:00:00+00:00,Mumbai,52.4,111.8,104.8,3,29.4,46.7,8.71,175,1010.4877251356231,0.284,clear sky,49.8,97.9,52.9,57.887499999999996,2.6000000000000014,AMBER,RED,RED
2026-05-13 19:00:00+00:00,Mumbai,40.2,82.0,80.4,3,24.5,47.2,2.04,354,1010.0663878543576,0.583,clear sky,52.4,111.8,47.46666666666666,57.291666666666664,-12.199999999999996,GREEN,GREEN,GREEN
2026-05-13 20:00:00+00:00,Mumbai,31.0,62.9,62.1,3,25.0,56.6,0.5,210,1002.3346142386499,0.627,clear sky,40.2,82.0,41.2,57.22083333333333,-9.200000000000003,GREEN,GREEN,GREEN
2026-05-13 21:00:00+00:00,Mumbai,37.1,77.2,74.2,3,20.3,56.1,2.43,241,1006.0054310455531,0.532,clear sky,31.0,62.9,36.1,56.958333333333336,6.100000000000001,GREEN,GREEN,GREEN
2026-05-13 22:00:00+00:00,Mumbai,26.6,53.0,53.3,3,22.5,58.3,3.81,304,1006.0891016815413,0.455,clear sky,37.1,77.2,31.566666666666666,56.82083333333333,-10.5,GREEN,GREEN,GREEN
2026-05-13 23:00:00+00:00,Mumbai,58.0,115.3,115.9,3,20.3,58.1,1.47,304,1010.0412649994053,0.573,clear sky,26.6,53.0,40.56666666666667,57.9125,31.4,AMBER,RED,RED
2026-05-14 00:00:00+00:00,Mumbai,32.2,63.1,64.4,3,21.0,61.0,1.44,308,1008.0384911627989,0.564,clear sky,58.0,115.3,38.93333333333333,58.44583333333333,-25.799999999999997,GREEN,GREEN,GREEN
2026-05-14 01:00:00+00:00,Mumbai,50.4,108.1,100.7,3,19.7,56.9,8.89,201,1007.2671120707694,0.206,clear sky,32.2,63.1,46.86666666666667,58.599999999999994,18.199999999999996,GREEN,RED,RED
2026-05-14 02:00:00+00:00,Mumbai,49.3,100.1,98.5,3,23.4,54.5,2.75,121,1009.6212099748731,0.522,clear sky,50.4,108.1,43.96666666666667,59.137499999999996,-1.1000000000000014,GREEN,RED,RED
2026-05-14 03:00:00+00:00,Mumbai,57.2,114.6,114.4,3,20.3,52.3,5.84,224,1007.6782087625224,0.375,clear sky,49.3,100.1,52.300000000000004,59.39166666666666,7.900000000000006,AMBER,RED,RED
2026-05-14 04:00:00+00:00,Mumbai,49.1,88.5,98.2,3,21.7,49.8,0.5,38,1006.9953809953773,0.651,clear sky,57.2,114.6,51.86666666666667,59.125,-8.100000000000001,GREEN,AMBER,AMBER
2026-05-14 05:00:00+00:00,Mumbai,46.7,96.2,93.5,3,25.5,56.8,0.5,24,1006.114512554094,0.63,clear sky,49.1,88.5,51.0,58.604166666666664,-2.3999999999999986,GREEN,AMBER,AMBER
2026-05-14 06:00:00+00:00,Mumbai,65.5,123.9,130.9,3,26.7,45.0,3.73,246,1004.9469083077071,0.519,clear sky,46.7,96.2,53.76666666666667,58.449999999999996,18.799999999999997,RED,RED,RED
2026-05-14 07:00:00+00:00,Mumbai,75.5,154.8,150.9,3,29.5,37.6,7.93,39,1009.9117170613049,0.356,clear sky,65.5,123.9,62.56666666666666,57.208333333333336,10.0,RED,RED,RED
2026-05-14 08:00:00+00:00,Mumbai,72.6,146.9,145.2,3,31.6,38.0,6.52,351,1009.2854856581364,0.441,clear sky,75.5,154.8,71.2,56.916666666666664,-2.9000000000000057,RED,RED,RED
2026-05-14 09:00:00+00:00,Mumbai,78.7,170.9,157.5,3,32.6,30.4,6.08,169,1004.2013931395454,0.497,clear sky,72.6,146.9,75.60000000000001,57.054166666666674,6.1000000000000085,RED,RED,RED
2026-05-14 10:00:00+00:00,Mumbai,68.3,147.2,136.5,3,35.9,30.2,0.5,304,1008.8624869192602,0.801,clear sky,78.7,170.9,73.2,56.833333333333336,-10.400000000000006,RED,RED,RED
2026-05-14 11:00:00+00:00,Mumbai,78.2,155.9,156.5,3,34.9,36.2,1.31,315,1003.8633159821186,0.732,clear sky,68.3,147.2,75.06666666666666,56.34583333333334,9.900000000000006,RED,RED,RED
2026-05-14 12:00:00+00:00,Mumbai,77.6,149.7,155.2,3,35.5,30.5,2.91,41,1006.3860720852764,0.676,clear sky,78.2,155.9,74.7,56.208333333333336,-0.6000000000000085,RED,RED,RED
2026-05-14 13:00:00+00:00,Mumbai,64.8,120.5,129.5,3,35.4,28.4,0.5,67,1008.9751702064104,0.804,clear sky,77.6,149.7,73.53333333333335,56.25833333333333,-12.799999999999997,RED,RED,RED
2026-05-14 14:00:00+00:00,Mumbai,83.6,158.1,167.2,3,36.5,31.5,1.93,299,1006.7008976001161,0.729,haze,64.8,120.5,75.33333333333333,56.40416666666666,18.799999999999997,RED,RED,RED
2026-05-14 15:00:00+00:00,Mumbai,50.9,101.4,101.7,3,33.9,29.0,10.56,347,1005.3942050006339,0.315,clear sky,83.6,158.1,66.43333333333332,56.34166666666667,-32.699999999999996,GREEN,RED,RED
2026-05-14 16:00:00+00:00,Mumbai,57.8,114.0,115.5,3,32.6,44.6,1.2,334,1008.6080953638793,0.691,clear sky,50.9,101.4,64.10000000000001,56.395833333333336,6.899999999999999,AMBER,RED,RED
2026-05-14 17:00:00+00:00,Mumbai,49.2,89.6,98.3,3,29.7,41.1,2.63,70,1003.1065366472328,0.61,clear sky,57.8,114.0,52.63333333333333,56.37083333333333,-8.599999999999994,GREEN,AMBER,AMBER
2026-05-14 18:00:00+00:00,Mumbai,32.1,61.3,64.2,3,26.8,50.3,0.5,51,1006.9206162300827,0.662,clear sky,49.2,89.6,46.36666666666667,55.525,-17.1,GREEN,GREEN,GREEN
2026-05-14 19:00:00+00:00,Mumbai,43.2,93.4,86.4,3,25.9,49.3,0.5,18,1010.0609352657684,0.659,clear sky,32.1,61.3,41.50000000000001,55.65,11.100000000000001,GREEN,AMBER,AMBER
2026-05-14 20:00:00+00:00,Mumbai,29.5,62.2,59.1,3,24.7,56.7,0.7,331,1005.1340033551704,0.617,clear sky,43.2,93.4,34.93333333333334,55.5875,-13.700000000000003,GREEN,GREEN,GREEN
2026-05-14 21:00:00+00:00,Mumbai,19.7,41.2,39.3,3,20.4,51.8,1.16,146,1009.5094149374162,0.611,clear sky,29.5,62.2,30.8,54.862500000000004,-9.8,GREEN,GREEN,GREEN
2026-05-14 22:00:00+00:00,Mumbai,30.1,62.2,60.1,3,21.0,55.0,0.77,5,1007.0099128366113,0.619,clear sky,19.7,41.2,26.433333333333334,55.00833333333333,10.400000000000002,GREEN,GREEN,GREEN
2026-05-14 23:00:00+00:00,Mumbai,37.9,82.7,75.9,3,20.0,61.2,0.5,186,1000.5154114651903,0.611,clear sky,30.1,62.2,29.233333333333334,54.17083333333333,7.799999999999997,GREEN,GREEN,GREEN
2026-05-15 00:00:00+00:00,Mumbai,46.1,98.7,92.1,3,20.5,63.5,5.3,171,1010.5827686246357,0.363,clear sky,37.9,82.7,38.03333333333333,54.75,8.200000000000003,GREEN,AMBER,AMBER
2026-05-15 01:00:00+00:00,Mumbai,37.2,71.6,74.5,3,19.9,58.8,0.5,82,1002.4960200955969,0.619,clear sky,46.1,98.7,40.400000000000006,54.199999999999996,-8.899999999999999,GREEN,GREEN,GREEN
2026-05-15 02:00:00+00:00,Mumbai,51.6,101.6,103.1,3,22.7,58.5,1.24,200,1009.4746817915111,0.583,clear sky,37.2,71.6,44.96666666666667,54.29583333333334,14.399999999999999,AMBER,RED,RED
2026-05-15 03:00:00+00:00,Mumbai,32.0,66.4,63.9,3,21.2,57.5,2.14,355,1006.4966033727641,0.542,clear sky,51.6,101.6,40.26666666666667,53.24583333333334,-19.6,GREEN,GREEN,GREEN
